ID,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,official_video,Stream
7000,Ace of Base,Lucky Love,The Bridge,album,0.769,0.662,5,-7.238,0.032,0.129,0.001,0.081,0.863,104.104,175747,Ace of Base,8790417,31106,1080,TRUE,5505208
7001,Tom Jones,It's Not Unusual,Along Came Jones,album,0.476,0.722,0,-10.017,0.065,0.598,0.000,0.184,0.909,92.966,119800,The Ed Sullivan Show,2599566,27312,1257,TRUE,178217279
7002,Tom Jones,Sexbomb,Reload,album,0.801,0.876,8,-3.940,0.045,0.144,0.000,0.104,0.932,122.979,211893,Tom Jones,18198683,136728,2803,TRUE,84212733
7003,Tom Jones,She's A Lady,Tom Jones Sings She's A Lady,album,0.510,0.876,2,-9.101,0.161,0.212,0.000,0.248,0.624,119.702,174147,TopPop,427509,5315,307,TRUE,67335371
7004,Tom Jones,Green Green Grass Of Home,"Green, Green Grass Of Home",album,0.543,0.410,8,-13.253,0.027,0.157,0.000,0.100,0.817,95.363,184893,Polydor 1000,172952,2118,114,FALSE,54201521
7005,Tom Jones,Delilah,Delilah,album,0.528,0.482,9,-10.939,0.027,0.614,0.000,0.549,0.788,95.820,204160,The Ed Sullivan Show,11230181,83915,3058,TRUE,55661997
7006,Tom Jones,(It Looks Like) I'll Never Fall In Love Again,13 Smash Hits,album,0.321,0.331,4,-13.081,0.029,0.736,0.000,0.085,0.313,147.532,257440,ivan a zamorano labbe,3268702,40529,1800,FALSE,17505008
7007,Tom Jones,Help Yourself,The Best Of ... Tom Jones,compilation,0.616,0.731,4,-7.282,0.057,0.417,0.001,0.725,0.909,91.444,170893,Dusan Spirovski,389584,2883,160,FALSE,19902588
7008,Tom Jones,Burning Down The House,Reload,album,0.796,0.819,11,-5.806,0.043,0.013,0.001,0.045,0.823,109.942,219467,TomJonesVEVO,6666475,61904,2415,TRUE,17210572
7009,Tom Jones,Mama Told Me Not To Come,Reload,album,0.634,0.752,0,-5.524,0.083,0.095,0.000,0.104,0.599,122.434,180360,Tom Jones,268929,2347,111,TRUE,12480790
7010,Tom Jones,What's New Pussycat?,What's New Pussycat,album,0.392,0.453,2,-13.297,0.171,0.752,0.000,0.115,0.574,183.920,128800,OLD TAPES,283106,2616,163,FALSE,18636471
7011,Michael Bolton,How Am I Supposed to Live Without You,Soul Provider,album,0.541,0.440,10,-12.206,0.031,0.191,0.000,0.114,0.232,140.273,255667,MichaelBoltonVEVO,196420430,900784,35002,TRUE,188138505
7012,Michael Bolton,When a Man Loves a Woman,"Time, Love & Tenderness",album,0.476,0.363,1,-10.706,0.030,0.200,0.000,0.055,0.243,164.555,231067,MichaelBoltonVEVO,188111098,989933,27013,TRUE,169001987
7013,Michael Bolton,Said I Loved You...But I Lied,The One Thing,album,0.547,0.569,10,-8.644,0.027,0.189,0.000,0.156,0.432,159.713,304867,MichaelBoltonVEVO,216733477,868876,38588,TRUE,69659320
7014,Michael Bolton,To Love Somebody,Timeless (The Classics),album,0.367,0.353,11,-11.786,0.029,0.335,0.000,0.100,0.282,74.103,247973,MichaelBoltonVEVO,52592528,253298,9256,TRUE,44964661
7015,Michael Bolton,Go the Distance,All That Matters,album,0.363,0.435,2,-8.141,0.031,0.399,0.000,0.219,0.148,125.892,280640,Animated TV Series,5840643,51818,4716,FALSE,39951724
7016,Michael Bolton,A Love So Beautiful,Love Songs,compilation,0.268,0.361,1,-11.701,0.026,0.186,0.000,0.097,0.077,61.299,245827,aleobel,435040,5142,223,FALSE,27342907
7017,Michael Bolton,How Can We Be Lovers,Soul Provider,album,0.399,0.708,0,-10.541,0.039,0.118,0.000,0.179,0.688,207.424,235627,MichaelBoltonVEVO,21979834,82485,3883,TRUE,27049776
7018,Michael Bolton,Soul Provider,Soul Provider,album,0.609,0.420,0,-10.875,0.025,0.080,0.000,0.347,0.448,83.552,267293,MichaelBoltonVEVO,35935479,132460,6187,TRUE,13704052
7019,Michael Bolton,Love Is a Wonderful Thing,"Time, Love & Tenderness",album,0.727,0.824,2,-8.915,0.039,0.008,0.000,0.092,0.935,125.104,282933,MichaelBoltonVEVO,4864712,19151,1333,TRUE,5214805
7020,Michael Bolton,Fathers & Daughters,Fathers and Daughters (Original Motion Picture Soundtrack),album,0.502,0.138,0,-9.245,0.040,0.927,0.000,0.075,0.222,139.866,209053,Lakeshore Records,4858098,47382,1261,TRUE,14587757
7021,James Brown,The Boss,Black Caesar,album,0.736,0.354,1,-14.709,0.048,0.579,0.010,0.076,0.620,97.924,194867,Alf,12448055,90754,4393,FALSE,87651875
7022,James Brown,Get Up Offa That Thing,The 50th Anniversary Collection,album,0.864,0.813,2,-6.909,0.361,0.217,0.000,0.874,0.720,118.006,239733,MMMbike,1629669,16402,904,FALSE,116425778
7023,James Brown,People Get Up And Drive Your Funky Soul - Remix,Motherlode,album,0.800,0.802,0,-5.439,0.166,0.230,0.004,0.097,0.820,97.586,544640,James Brown - Topic,31706776,414535,2301,TRUE,60145841
7024,James Brown,"It's A Man's, Man's, Man's World",It's A New Day - Let A Man Come In,album,0.404,0.679,3,-5.398,0.091,0.692,0.000,0.075,0.878,184.530,175853,JamesBrownVevo,94244655,1799606,20590,TRUE,110384717
7026,James Brown,The Payback,The Payback,album,0.868,0.644,6,-10.987,0.194,0.159,0.000,0.901,0.785,97.933,459893,funkyscope,682188,9533,512,FALSE,44143456
7027,James Brown,Try Me,"Please, Please, Please",album,0.676,0.224,0,-15.193,0.029,0.931,0.000,0.302,0.665,101.470,153707,James Brown on MV,1098250,10527,436,TRUE,35528590
7028,James Brown,Unchained (The Payback / Untouchable),Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack,compilation,0.563,0.917,8,-4.753,0.158,0.128,0.000,0.404,0.573,92.074,171573,2PacVEVO,15531224,240697,4470,TRUE,49646243
7030,James Brown,"Living in America - From ""Rocky IV"" Soundtrack",The Rocky Story,album,0.751,0.756,0,-10.363,0.036,0.001,0.004,0.053,0.775,113.909,282240,PlayNowPlayL8tr,1914130,19181,1400,FALSE,51518418
7031,João Gilberto,The Girl From Ipanema,The Girl From Ipanema - The Bossa Nova Years,album,0.664,0.194,5,-15.487,0.036,0.909,0.000,0.083,0.443,129.863,321827,Verve Records,482293,6768,174,FALSE,143330623
7032,João Gilberto,Corcovado (Quiet Nights Of Quiet Stars),The Girl From Ipanema - The Bossa Nova Years,album,0.572,0.152,9,-15.658,0.041,0.961,0.000,0.136,0.339,127.497,254667,declique,2528862,28189,688,FALSE,87323987
7033,João Gilberto,Chega de Saudade,João Gilberto Apresenta Chega de Saudade,album,0.532,0.247,2,-15.507,0.034,0.730,0.000,0.180,0.670,87.995,123387,chickenzombie,4205069,44034,1059,FALSE,56881941
7034,João Gilberto,Corcovado (Quiet Nights Of Quiet Stars) - Single Version,Getz/Gilberto (Expanded Edition),album,0.531,0.198,9,-15.811,0.039,0.952,0.003,0.119,0.437,128.038,139987,declique,2528862,28189,688,FALSE,24332355
7035,João Gilberto,Para Machuchar Meu Coracao,The Girl From Ipanema - The Bossa Nova Years,album,0.612,0.156,3,-15.823,0.040,0.962,0.003,0.102,0.415,131.090,304827,thatkrishna,1001372,6523,181,FALSE,44497356
7036,João Gilberto,Desafinado,João Gilberto Apresenta Chega de Saudade,album,0.507,0.309,6,-14.429,0.038,0.784,0.000,0.138,0.716,82.052,118120,mbbspbr,5325216,37416,1773,FALSE,40409040
7037,João Gilberto,The Girl From Ipanema - Single Version,Getz/Gilberto (Expanded Edition),album,0.696,0.170,5,-16.603,0.039,0.943,0.002,0.106,0.523,130.967,167533,catman916,18294619,160725,5061,FALSE,23420301
7038,João Gilberto,Sorriu Para Mim,João Gilberto: A Night of Music,album,0.501,0.233,7,-18.992,0.047,0.734,0.124,0.163,0.559,90.792,185507,João Gilberto - Topic,112613,1394,3,TRUE,22595724
7039,João Gilberto,Doralice,The Girl From Ipanema - The Bossa Nova Years,album,0.608,0.243,2,-13.401,0.093,0.946,0.000,0.117,0.776,158.480,164827,declique,792525,4372,99,FALSE,18894231
7041,Soft Cell,Tainted Love,Non-Stop Erotic Cabaret,album,0.500,0.501,0,-8.284,0.038,0.462,0.000,0.260,0.623,144.438,153800,SoftCellVEVO,43634403,470951,10781,TRUE,545850772
7042,Soft Cell,Where Did Our Love Go?,Non-Stop Erotic Cabaret,album,0.645,0.246,7,-15.037,0.042,0.272,0.000,0.130,0.392,143.693,193800,Perry Lawrence,1535033,12383,573,FALSE,13538462
7043,Soft Cell,"Say Hello, Wave Goodbye - 7"" Single Version",Non-Stop Erotic Cabaret,album,0.188,0.497,0,-9.778,0.040,0.216,0.000,0.152,0.527,205.253,323867,SoftCellVEVO,5231008,25331,2605,TRUE,19257475
7044,Soft Cell,Tainted Love / Where Did Our Love Go - Extended Version / Medley,Non-Stop Erotic Cabaret,album,0.698,0.278,7,-11.880,0.077,0.344,0.007,0.149,0.387,145.274,539693,Soft Cell - Topic,25634808,150047,1488,TRUE,21300170
7045,Soft Cell,"Torch - 7"" Single Version",Non-Stop Erotic Cabaret,album,0.569,0.566,3,-10.311,0.035,0.382,0.000,0.202,0.641,122.513,248267,Jeff Moyer,91592,1627,183,FALSE,6634040
7046,Soft Cell,Tainted Love - Jamie Jones 4Z Remix,Tainted Love (Jamie Jones 4Z Remix),single,0.795,0.744,7,-7.586,0.056,0.023,0.508,0.105,0.255,125.000,297500,SoftCellVEVO,154016,2855,87,TRUE,1411896
7047,Soft Cell,Purple Zone,Happiness Not Included,album,0.600,0.823,0,-7.722,0.039,0.001,0.002,0.092,0.455,126.977,191368,Soft Cell,1315793,27920,2656,TRUE,1383752
7048,Soft Cell,Sex Dwarf - Original Version,Non-Stop Erotic Cabaret,album,0.502,0.632,5,-12.973,0.057,0.157,0.000,0.184,0.673,148.065,316333,La Oveja Estigma,131494,2347,173,FALSE,4871122
7049,Soft Cell,Tainted Love - Re-Recorded,Tainted Love - the Remixes,single,0.766,0.344,5,-10.654,0.061,0.004,0.000,0.081,0.528,144.996,190560,SoftCellVEVO,43634403,470951,10781,TRUE,3935336
7050,Soft Cell,Tears Run Rings,Memorabilia: The Singles,album,0.667,0.609,10,-15.024,0.029,0.029,0.011,0.114,0.933,135.126,343973,mrbriefcaseMUSIC,908303,7770,363,FALSE,832412
7061,Jorge Ben Jor,Camarão Que Dorme a Onda Leva,"Sambabook Zeca Pagodinho, Vol. 2",compilation,0.723,0.694,0,-6.694,0.080,0.313,0.000,0.052,0.739,106.359,168948,SambabookVEVO,2821749,21053,348,FALSE,49791393
7062,Jorge Ben Jor,Chove Chuva,Samba Esquema Novo,album,0.729,0.401,10,-9.458,0.042,0.644,0.000,0.076,0.549,134.704,184093,Jorge Ben Jor,9483893,174676,4229,TRUE,28585172
7063,Jorge Ben Jor,"Oba, Lá Vem Ela",Favourites: From Samba Esquema Novo 1963 To Africa Brasil 1976,album,0.564,0.521,0,-8.619,0.046,0.606,0.000,0.437,0.469,98.872,254373,Petersmusic,1339487,43665,626,FALSE,38298253
7064,Jorge Ben Jor,"Mas, Que Nada!",Samba Esquema Novo,album,0.512,0.511,2,-8.645,0.030,0.662,0.000,0.209,0.589,89.499,179293,ZecaPagodinhoVEVO,7489391,39403,1093,TRUE,31245995
7065,Jorge Ben Jor,Menina Mulher Da Pele Preta,A Tabua De Esmeralda,album,0.591,0.449,1,-15.547,0.075,0.610,0.057,0.255,0.976,134.864,177200,rnt123,6113430,43091,1303,FALSE,24664155
7066,Jorge Ben Jor,Balança Pema,Samba Esquema Novo,album,0.615,0.319,4,-9.178,0.038,0.639,0.000,0.142,0.828,90.998,86760,Daniel Berloffa,106746,616,18,FALSE,6650153
7067,Jorge Ben Jor,Menina Mulher Da Pele Preta / O Telefone Tocou Novamente - Ao Vivo,MPB das Antigas,compilation,0.435,0.674,4,-9.281,0.095,0.143,0.000,0.668,0.937,82.023,298027,Leonardo Blundi,297581,5652,198,FALSE,18800932
7068,Jorge Ben Jor,O Telefone Tocou Novamente,Puro Suingue,album,0.586,0.652,0,-8.482,0.038,0.655,0.000,0.139,0.625,88.157,229627,JAMES ONE,2252800,63244,1899,FALSE,16222608
7069,Jorge Ben Jor,Os Alquimistas Estão Chegando Os Alquimistas,A Tabua De Esmeralda,album,0.544,0.721,9,-13.429,0.044,0.435,0.001,0.452,0.739,100.359,195267,Jorge Ben Jor,760145,8394,292,TRUE,17693215
7070,Jorge Ben Jor,Take It Easy My Brother Charles,Jorge Ben,album,0.492,0.743,4,-5.807,0.135,0.461,0.000,0.080,0.774,84.929,155667,marleytv1,1519367,9434,246,FALSE,27046513
7071,Blue Öyster Cult,(Don't Fear) The Reaper,Agents Of Fortune,album,0.333,0.927,9,-8.550,0.073,0.003,0.000,0.297,0.385,141.466,308120,BlueOysterCultVEVO,59838390,537094,26087,TRUE,441277003
7072,Blue Öyster Cult,Burnin' for You,Fire of Unknown Origin,album,0.532,0.728,9,-9.079,0.035,0.106,0.011,0.085,0.690,134.303,271000,BlueOysterWizard,33527186,223945,10589,FALSE,127962797
7073,Blue Öyster Cult,Then Came the Last Days of May,Blue Oyster Cult,album,0.367,0.609,9,-11.221,0.046,0.301,0.024,0.196,0.443,149.386,210547,BlueOysterWizard,2542139,28131,1749,FALSE,35128584
7074,Blue Öyster Cult,Godzilla,Spectres,album,0.373,0.869,4,-7.719,0.055,0.164,0.000,0.605,0.696,184.024,221400,TohoMojo,2539380,29792,2290,FALSE,65146250
7075,Blue Öyster Cult,Cities On Flame with Rock and Roll,Blue Oyster Cult,album,0.337,0.886,4,-8.607,0.098,0.072,0.002,0.204,0.648,177.713,242640,BlueOysterWizard,2716455,22939,1707,FALSE,26913170
7076,Blue Öyster Cult,Burning for You - Remastered,Cult Classic (Remastered),album,0.515,0.640,9,-9.621,0.032,0.002,0.000,0.135,0.675,134.409,268273,RUBEN ROCK GOMEZ,6041,137,4,FALSE,1696278
7077,Blue Öyster Cult,Veteran of the Psychic Wars,Fire of Unknown Origin,album,0.453,0.776,0,-9.937,0.043,0.162,0.000,0.349,0.568,85.992,289587,BlueOysterWizard,4842787,39718,3007,FALSE,11157515
7078,Blue Öyster Cult,(Don't Fear) The Reaper,Super 20 - Rockhits,compilation,0.433,0.912,0,-10.658,0.057,0.000,0.000,0.261,0.680,141.938,229053,BlueOysterCultVEVO,59838390,537094,26087,TRUE,21305089
7079,Blue Öyster Cult,Astronomy,Secret Treaties,album,0.298,0.581,4,-8.133,0.029,0.381,0.022,0.172,0.260,89.285,383973,BrunoSamppa,143524,2680,195,FALSE,9031452
7080,Blue Öyster Cult,Transmaniacon MC,Blue Oyster Cult,album,0.453,0.757,4,-10.067,0.033,0.088,0.308,0.242,0.755,143.053,200373,BlueOysterWizard,446804,2584,287,FALSE,2952541
7082,Björk,It's Oh So Quiet,Post,album,0.474,0.136,3,-14.114,0.060,0.631,0.000,0.072,0.200,124.412,217733,Björk: 4K Music Video,168196,4118,125,FALSE,50274070
7084,Björk,Human Behaviour,Debut,album,0.681,0.650,2,-14.637,0.036,0.040,0.036,0.101,0.508,109.454,252360,björk,4013291,77942,3076,TRUE,36245056
7089,Björk,Big Time Sensuality,Debut,album,0.723,0.732,1,-12.251,0.096,0.000,0.014,0.180,0.516,118.582,236640,Björk: 4K Music Video,17494,550,66,FALSE,19104790
7091,Don McLean,American Pie,American Pie,album,0.531,0.481,4,-11.709,0.060,0.699,0.000,0.084,0.491,138.450,516893,maildavenow,1452875,15056,1106,FALSE,559189757
7092,Don McLean,Vincent,American Pie,album,0.419,0.085,7,-19.387,0.036,0.908,0.000,0.340,0.458,91.509,243493,wysty67,61318189,393971,18592,FALSE,159742394
7093,Don McLean,Till Tomorrow,American Pie,album,0.409,0.126,3,-18.198,0.032,0.897,0.001,0.118,0.260,91.496,135373,Don McLean - Topic,239263,2948,15,TRUE,4173658
7094,Don McLean,And I Love You So,Favorites & Rarities (World),album,0.310,0.187,11,-15.960,0.029,0.703,0.203,0.206,0.127,90.977,257693,mitzy1234,5150649,15728,1210,FALSE,21861529
7095,Don McLean,Castles in the Air,Believers,album,0.421,0.473,4,-13.436,0.033,0.361,0.000,0.288,0.717,84.503,222787,keyoshei morinaka,4071171,20947,2037,FALSE,15725499
7096,Don McLean,Empty Chairs,American Pie,album,0.507,0.101,7,-19.953,0.034,0.912,0.000,0.288,0.455,93.487,207773,folkman 123,1728655,6947,843,FALSE,6094829
7097,Don McLean,Babylon,American Pie,album,0.533,0.179,9,-16.179,0.031,0.842,0.004,0.114,0.684,108.317,101173,Lee McDaid - Guitar,27375,548,42,FALSE,3028075
7098,Don McLean,It's Just the Sun,Chain Lightning,album,0.586,0.415,0,-12.337,0.028,0.403,0.000,0.368,0.794,107.818,151413,palacepainter2,97175,520,27,FALSE,1982487
7099,Don McLean,Crossroads,American Pie,album,0.395,0.084,7,-20.392,0.048,0.952,0.007,0.076,0.175,83.998,219573,2018 Chinatown,44823,467,48,FALSE,4419818
7100,Don McLean,Crying,Chain Lightning,album,0.302,0.344,0,-11.894,0.028,0.466,0.000,0.184,0.242,140.763,230560,josephj2o,5783556,27661,2057,FALSE,9481694
7101,Gloria Gaynor,I Will Survive,Love Tracks,album,0.770,0.775,9,-9.571,0.050,0.023,0.003,0.297,0.802,116.935,296107,GloriaGaynorVEVO,19480336,290573,4441,TRUE,470288911
7102,Gloria Gaynor,"I Will Survive - Original 7"" Version",I Will Survive (Phil Kelsey Remix),single,0.779,0.542,9,-15.137,0.052,0.036,0.001,0.330,0.647,116.284,198373,GloriaGaynorVEVO,19480336,290573,4441,TRUE,328622793
7103,Gloria Gaynor,I Will Survive - 1981 Re-recording,I Will Survive,album,0.668,0.678,9,-10.317,0.056,0.003,0.000,0.265,0.657,120.029,261173,GloriaGaynorVEVO,19480336,290573,4441,TRUE,119771464
7104,Gloria Gaynor,Never Can Say Goodbye - Single Version,Never Can Say Goodbye (Deluxe Edition),album,0.611,0.882,7,-3.180,0.028,0.001,0.926,0.397,0.895,125.681,179467,Gloria Gaynor,22849000,114256,4095,TRUE,14936956
7105,Gloria Gaynor,Can't Take My Eyes Off of You - Black Box Mix,Gloria Gaynor '90 (All New Versions),album,0.719,0.547,10,-13.190,0.036,0.068,0.000,0.229,0.554,121.724,316000,Gloria Gaynor - Topic,49609,942,6,TRUE,16115033
7106,Gloria Gaynor,Can't Take My Eyes Off of You - Radio Edit,Can't Take My Eyes Off of You,single,0.732,0.949,10,-4.406,0.036,0.237,0.001,0.308,0.837,129.959,248027,Vanessa Teixeira,94507738,402587,10451,FALSE,26261469
7108,Gloria Gaynor,I Will Survive - Extended Version,Love Tracks (Deluxe Edition),album,0.777,0.736,0,-10.082,0.037,0.008,0.014,0.302,0.835,116.375,481813,GloriaGaynorVEVO,19480336,290573,4441,TRUE,17077623
7109,Gloria Gaynor,I Will Survive,Big Hits,album,0.645,0.797,9,-6.723,0.043,0.045,0.000,0.304,0.430,119.288,196600,GloriaGaynorVEVO,19480336,290573,4441,TRUE,12730862
7111,Blackstreet,No Diggity,Another Level,album,0.867,0.646,1,-4.674,0.288,0.303,0.000,0.279,0.670,88.634,304600,BlackstreetVEVO,323564166,1895491,34204,TRUE,626845940
7112,Blackstreet,We Gonna Take U Back (Lude) / Don't Leave Me,Another Level,album,0.794,0.589,2,-4.480,0.040,0.078,0.000,0.249,0.672,81.821,317160,BLACKstreet,109439,1680,39,TRUE,54061179
7113,Blackstreet,Before I Let You Go,Blackstreet,album,0.670,0.468,1,-6.725,0.033,0.325,0.000,0.052,0.486,140.069,299800,BlackstreetVEVO,40741301,305461,6051,TRUE,34392445
7114,Blackstreet,No Diggity,No Diggity,single,0.740,0.709,6,-5.573,0.067,0.054,0.000,0.110,0.690,121.998,168728,BlackstreetVEVO,323564166,1895491,34204,TRUE,35491574
7115,Blackstreet,No Diggity - Radio Version,Best 90s R & B Songs,compilation,0.851,0.659,1,-5.107,0.241,0.339,0.000,0.093,0.703,88.708,248040,BlackstreetVEVO,323564166,1895491,34204,TRUE,7962367
7116,Blackstreet,No Diggity,No Diggity (Cooler Than Now Remix),single,0.854,0.524,6,-5.421,0.209,0.346,0.000,0.068,0.792,92.587,272510,BlackstreetVEVO,323564166,1895491,34204,TRUE,11654192
7117,Blackstreet,"Take Me There - From ""The Rugrats Movie"" Soundtrack",Music From The Motion Picture: The Rugrats Movie,compilation,0.401,0.872,0,-4.910,0.117,0.215,0.001,0.292,0.642,78.443,243000,MrILovethe90s,980948,14763,1267,FALSE,8443052
7118,Blackstreet,Joy,Blackstreet,album,0.661,0.493,8,-8.485,0.033,0.217,0.000,0.066,0.201,95.021,295800,BlackstreetVEVO,6472821,62272,3465,TRUE,4904182
7119,Blackstreet,No Diggity - Nathan Dawe Remix,No Diggity (Nathan Dawe Remix),single,0.805,0.678,11,-4.636,0.153,0.015,0.000,0.088,0.441,124.991,156526,Spinnin' Records,101102,3046,81,TRUE,2322964
7120,Blackstreet,Deep,Level II,album,0.556,0.628,6,-4.435,0.072,0.408,0.000,0.384,0.297,111.173,262440,Blackstreet - Topic,656776,16957,27,TRUE,8303021
7121,Claudio Abbado,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",Brahms: 21 Hungarian Dances,album,0.358,0.167,7,-16.000,0.035,0.899,0.960,0.103,0.601,144.561,138707,Herbert von Karajan - Topic,243150,2855,7,TRUE,39575743
7122,Claudio Abbado,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio","Mozart: Flute Concerto No. 1, K. 313 - Flute and Harp Concerto, K. 299 & Clarinet Concerto, K. 622",album,0.150,0.012,2,-26.636,0.043,0.976,0.191,0.084,0.096,101.769,394560,Alessandro Carbonare,34259,415,16,TRUE,20932151
7123,Claudio Abbado,"Requiem in D Minor, K. 626: 3. Sequentia: Lacrimosa - Live",Mozart: Requiem,album,0.184,0.092,2,-20.030,0.041,0.981,0.734,0.222,0.039,119.375,173000,Deutsche Grammophon - DG,42365,1511,48,FALSE,9930101
7124,Claudio Abbado,"The Nutcracker Suite, Op. 71a, TH 35: IIb. Danses caractéristiques. Danse de la fée dragée","Tchaikovsky: Complete Symphonies; 1812 Overture, March Slave; Romeo and Juliet Concert Overture; Nutcracker Suite",album,0.196,0.003,4,-43.988,0.035,0.876,0.043,0.127,0.117,115.546,110000,Claudio Abbado - Topic,1802,127,0,TRUE,8170111
7125,Claudio Abbado,"Requiem in D Minor, K. 626: 1. Introitus: Requiem - Live",Mozart: Requiem,album,0.200,0.194,7,-18.541,0.036,0.977,0.869,0.362,0.063,95.470,271507,Deutsche Grammophon - DG,42365,1511,48,FALSE,5968854
7126,Claudio Abbado,"Requiem in D Minor, K. 626: 3. Sequentia: Dies irae - Live",Mozart: Requiem,album,0.460,0.387,7,-13.384,0.031,0.934,0.279,0.480,0.513,72.376,119000,Deutsche Grammophon - DG,17814,596,24,FALSE,4703095
7127,Claudio Abbado,"Requiem in D Minor, K. 626: 2. Kyrie - Live",Mozart: Requiem,album,0.376,0.488,2,-13.597,0.036,0.974,0.857,0.093,0.540,96.537,145493,Berlin Philharmonic Orchestra - Topic,24969,271,0,TRUE,3898469
7128,Claudio Abbado,"Die Zauberflöte, K. 620 / Act II: ""Der Hölle Rache kocht in meinem Herzen""",Mozart: Die Zauberflöte,album,0.549,0.108,5,-17.948,0.135,0.971,0.020,0.114,0.265,71.029,174120,Erika Miklósa - Topic,1625,44,0,TRUE,8134201
7129,Claudio Abbado,"Requiem in D Minor, K. 626: 3. Sequentia: Rex tremendae - Live",Mozart: Requiem,album,0.275,0.260,7,-16.674,0.037,0.967,0.904,0.177,0.295,107.877,104507,medici.tv,41604,359,12,FALSE,3259464
7130,Claudio Abbado,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 1 in G Minor. Allegro molto (Orch. Brahms)",Brahms: 21 Hungarian Dances,album,0.262,0.244,7,-18.660,0.044,0.936,0.929,0.347,0.474,141.627,175267,Deutsche Grammophon - DG,157789,2556,63,FALSE,4028586
7131,Charles Aznavour,Hier encore,Que c'est triste Venise (Remastered 2014),album,0.276,0.422,2,-9.341,0.050,0.814,0.000,0.321,0.430,64.247,143467,Aznarchive,214049,4724,105,FALSE,52103145
7132,Charles Aznavour,La bohème,La Bohème (Remastered 2014),album,0.377,0.337,0,-7.346,0.034,0.808,0.000,0.238,0.545,117.316,245187,AznavourVEVO,37515545,313778,6392,TRUE,83529310
7133,Charles Aznavour,Emmenez-moi,Entre deux rêves (Remastered 2014),album,0.365,0.550,9,-7.218,0.035,0.740,0.000,0.423,0.593,106.111,212747,Gérard Vidal,664740,4396,205,FALSE,58685814
7135,Charles Aznavour,Venecia sin ti - Que c'est triste Venise,Venecia Sin Ti,album,0.268,0.330,5,-13.264,0.035,0.522,0.000,0.122,0.660,81.763,164840,Elyan,1964636,13328,710,FALSE,15116496
7136,Charles Aznavour,She (Tous Les Visages De L’Amour),Jazznavour,album,0.570,0.474,2,-10.078,0.047,0.674,0.000,0.134,0.400,133.039,161040,PAX 71,16230,179,9,FALSE,50967374
7137,Charles Aznavour,Que c'est triste Venise,Que c'est triste Venise (Remastered 2014),album,0.330,0.581,0,-7.171,0.055,0.585,0.000,0.178,0.485,72.152,157240,AznavourVEVO,481704,4316,134,TRUE,17230945
7138,Charles Aznavour,Mes emmerdes - Remastered 2014,Voilà que tu reviens,album,0.539,0.776,3,-6.362,0.152,0.259,0.000,0.125,0.597,135.212,186587,AznavourVEVO,1564794,9335,198,TRUE,14901410
7139,Charles Aznavour,Comme ils disent,Idiote je t'aime... (Remastered 2014),album,0.323,0.494,4,-7.352,0.031,0.746,0.000,0.119,0.499,107.438,294147,Marketing The Rainbow,191915,2297,124,FALSE,16202760
7140,Charles Aznavour,Yesterday When I Was Young,Greatest Golden Hits,compilation,0.325,0.509,11,-8.762,0.065,0.401,0.000,0.366,0.294,68.438,214800,fabrizio lencioni,2008660,18125,873,FALSE,14137431
7141,Os Paralamas Do Sucesso,Lanterna Dos Afogados,Os Paralamas do Sucesso Em Casa,compilation,0.716,0.596,11,-8.503,0.026,0.128,0.005,0.097,0.487,113.278,189533,paralamastv,9885233,29390,1442,FALSE,67158737
7142,Os Paralamas Do Sucesso,Aonde Quer Que Eu Vá,Arquivo II 1991 - 2000,album,0.600,0.537,0,-7.972,0.027,0.509,0.303,0.101,0.316,78.049,257333,FelipeSantiagoTV,180882,3329,0,FALSE,89032613
7143,Os Paralamas Do Sucesso,Meu Erro,O Passo Do Lui (Remastered),album,0.768,0.755,9,-6.604,0.029,0.101,0.008,0.094,0.893,104.331,208600,ParalamasVEVO,7396824,58690,871,TRUE,52876943
7144,Os Paralamas Do Sucesso,Vital E Sua Moto,Cinema Mudo,album,0.459,0.878,9,-8.061,0.064,0.021,0.000,0.127,0.913,152.372,191216,paralamastv,43745,149,28,FALSE,21470204
7145,Os Paralamas Do Sucesso,Ela Disse Adeus,Arquivo II 1991 - 2000,album,0.811,0.591,5,-10.650,0.041,0.167,0.000,0.131,0.945,124.119,226200,ParalamasVEVO,1762862,14058,460,TRUE,17854728
7146,Os Paralamas Do Sucesso,Cuide Bem Do Seu Amor,Longo Caminho,album,0.627,0.677,11,-6.122,0.024,0.011,0.003,0.208,0.581,103.839,219933,ParalamasVEVO,3120286,23574,558,TRUE,16433007
7147,Os Paralamas Do Sucesso,Óculos,O Passo Do Lui (Remastered),album,0.513,0.896,1,-7.422,0.161,0.036,0.019,0.072,0.913,182.884,220267,ParalamasVEVO,8789575,56763,1283,TRUE,27589545
